"","Entity.x","Code","Year","Annual.precipitation","X","Entity.y"
"481","Australia","AUS",2000,656.68506,7,"Australia"
"482","Australia","AUS",2001,500.8003,7,"Australia"
"483","Australia","AUS",2002,296.4898,7,"Australia"
"484","Australia","AUS",2003,437.69666,7,"Australia"
"485","Australia","AUS",2004,447.5443,7,"Australia"
"486","Australia","AUS",2005,354.92398,7,"Australia"
"487","Australia","AUS",2006,432.42755,7,"Australia"
"488","Australia","AUS",2007,470.31915,7,"Australia"
"489","Australia","AUS",2008,429.25052,7,"Australia"
"490","Australia","AUS",2009,417.44504,7,"Australia"
"491","Australia","AUS",2010,624.7383,7,"Australia"
"492","Australia","AUS",2011,653.07056,7,"Australia"
"493","Australia","AUS",2012,433.5665,7,"Australia"
"494","Australia","AUS",2013,391.96265,7,"Australia"
"495","Australia","AUS",2014,446.68317,7,"Australia"
"496","Australia","AUS",2015,412.42825,7,"Australia"
"497","Australia","AUS",2016,484.4577,7,"Australia"
"498","Australia","AUS",2017,442.16797,7,"Australia"
"499","Australia","AUS",2018,367.29327,7,"Australia"
"500","Australia","AUS",2019,242.66423,7,"Australia"
"501","Australia","AUS",2020,468.1097,7,"Australia"
"502","Australia","AUS",2021,476.0161,7,"Australia"
"503","Australia","AUS",2022,554.0686,7,"Australia"
"504","Australia","AUS",2023,435.06738,7,"Australia"
"505","Austria","AUT",1940,1022.2998,8,"Austria"
"506","Austria","AUT",1941,1240.0359,8,"Austria"
"507","Austria","AUT",1942,887.67737,8,"Austria"
"508","Austria","AUT",1943,915.02936,8,"Austria"
"509","Austria","AUT",1944,1162.7639,8,"Austria"
"510","Austria","AUT",1945,960.5905,8,"Austria"
"511","Austria","AUT",1946,888.87866,8,"Austria"
"512","Austria","AUT",1947,932.21234,8,"Austria"
"513","Austria","AUT",1948,1069.7837,8,"Austria"
"514","Austria","AUT",1949,1072.688,8,"Austria"
"515","Austria","AUT",1950,1030.4167,8,"Austria"
"516","Austria","AUT",1951,1015.87006,8,"Austria"
"517","Austria","AUT",1952,1138.6049,8,"Austria"
"518","Austria","AUT",1953,916.582,8,"Austria"
"519","Austria","AUT",1954,1283.0447,8,"Austria"
"520","Austria","AUT",1955,1167.471,8,"Austria"
"521","Austria","AUT",1956,1122.93,8,"Austria"
"522","Austria","AUT",1957,1105.7283,8,"Austria"
"523","Austria","AUT",1958,1211.6938,8,"Austria"
"524","Austria","AUT",1959,1166.3318,8,"Austria"
"525","Austria","AUT",1960,1213.2145,8,"Austria"
"526","Austria","AUT",1961,1113.1025,8,"Austria"
"527","Austria","AUT",1962,1155.6215,8,"Austria"
"528","Austria","AUT",1963,1110.208,8,"Austria"
"529","Austria","AUT",1964,1251.73,8,"Austria"
"530","Austria","AUT",1965,1409.4724,8,"Austria"
"531","Austria","AUT",1966,1452.1564,8,"Austria"
"532","Austria","AUT",1967,1201.5846,8,"Austria"
"533","Austria","AUT",1968,1142.6223,8,"Austria"
"534","Austria","AUT",1969,1127.7808,8,"Austria"
"535","Austria","AUT",1970,1337.0881,8,"Austria"
"536","Austria","AUT",1971,998.5829,8,"Austria"
"537","Austria","AUT",1972,1235.3896,8,"Austria"
"538","Austria","AUT",1973,1186.3953,8,"Austria"
"539","Austria","AUT",1974,1279.5306,8,"Austria"
"540","Austria","AUT",1975,1200.9767,8,"Austria"
"541","Austria","AUT",1976,1126.3234,8,"Austria"
"542","Austria","AUT",1977,1108.7925,8,"Austria"
"543","Austria","AUT",1978,1103.405,8,"Austria"
"544","Austria","AUT",1979,1334.4637,8,"Austria"
"545","Austria","AUT",1980,1280.2411,8,"Austria"
"546","Austria","AUT",1981,1274.2933,8,"Austria"
"547","Austria","AUT",1982,1158.5198,8,"Austria"
"548","Austria","AUT",1983,1101.7253,8,"Austria"
"549","Austria","AUT",1984,1088.957,8,"Austria"
"550","Austria","AUT",1985,1220.7078,8,"Austria"
"551","Austria","AUT",1986,1120.5308,8,"Austria"
"552","Austria","AUT",1987,1305.063,8,"Austria"
"553","Austria","AUT",1988,1243.342,8,"Austria"
"554","Austria","AUT",1989,1144.208,8,"Austria"
"555","Austria","AUT",1990,1157.0663,8,"Austria"
"556","Austria","AUT",1991,1200.351,8,"Austria"
"557","Austria","AUT",1992,1132.3234,8,"Austria"
"558","Austria","AUT",1993,1148.168,8,"Austria"
"559","Austria","AUT",1994,1123.3898,8,"Austria"
"560","Austria","AUT",1995,1290.2373,8,"Austria"
"561","Austria","AUT",1996,1309.531,8,"Austria"
"562","Austria","AUT",1997,1231.8765,8,"Austria"
"563","Austria","AUT",1998,1267.0883,8,"Austria"
"564","Austria","AUT",1999,1341.7551,8,"Austria"
"565","Austria","AUT",2000,1271.3025,8,"Austria"
"566","Austria","AUT",2001,1231.8984,8,"Austria"
"567","Austria","AUT",2002,1339.831,8,"Austria"
"568","Austria","AUT",2003,964.65704,8,"Austria"
"569","Austria","AUT",2004,1228.8599,8,"Austria"
"570","Austria","AUT",2005,1282.2631,8,"Austria"
"571","Austria","AUT",2006,1150.1456,8,"Austria"
"572","Austria","AUT",2007,1279.4971,8,"Austria"
"573","Austria","AUT",2008,1244.941,8,"Austria"
"574","Austria","AUT",2009,1363.3025,8,"Austria"
"575","Austria","AUT",2010,1306.4232,8,"Austria"
"576","Austria","AUT",2011,1024.2241,8,"Austria"
"577","Austria","AUT",2012,1292.8046,8,"Austria"
"578","Austria","AUT",2013,1323.1521,8,"Austria"
"579","Austria","AUT",2014,1373.5446,8,"Austria"
"580","Austria","AUT",2015,1077.1112,8,"Austria"
"581","Austria","AUT",2016,1339.6599,8,"Austria"
"582","Austria","AUT",2017,1245.3923,8,"Austria"
"583","Austria","AUT",2018,1193.3326,8,"Austria"
"584","Austria","AUT",2019,1281.8682,8,"Austria"
"585","Austria","AUT",2020,1297.2804,8,"Austria"
"586","Austria","AUT",2021,1247.4596,8,"Austria"
"587","Austria","AUT",2022,1197.0205,8,"Austria"
"588","Austria","AUT",2023,1442.5465,8,"Austria"
"589","Azerbaijan","AZE",1940,547.62427,9,"Azerbaijan"
"590","Azerbaijan","AZE",1941,530.95294,9,"Azerbaijan"
"591","Azerbaijan","AZE",1942,530.2302,9,"Azerbaijan"
"592","Azerbaijan","AZE",1943,575.5642,9,"Azerbaijan"
"593","Azerbaijan","AZE",1944,584.54425,9,"Azerbaijan"
"594","Azerbaijan","AZE",1945,627.165,9,"Azerbaijan"
"595","Azerbaijan","AZE",1946,583.2352,9,"Azerbaijan"
"596","Azerbaijan","AZE",1947,474.1474,9,"Azerbaijan"
"597","Azerbaijan","AZE",1948,601.3372,9,"Azerbaijan"
"598","Azerbaijan","AZE",1949,543.0063,9,"Azerbaijan"
"599","Azerbaijan","AZE",1950,572.73364,9,"Azerbaijan"
"600","Azerbaijan","AZE",1951,694.48413,9,"Azerbaijan"
"601","Azerbaijan","AZE",1952,585.0896,9,"Azerbaijan"
"602","Azerbaijan","AZE",1953,647.77765,9,"Azerbaijan"
"603","Azerbaijan","AZE",1954,485.0545,9,"Azerbaijan"
"604","Azerbaijan","AZE",1955,596.7135,9,"Azerbaijan"
"605","Azerbaijan","AZE",1956,613.1388,9,"Azerbaijan"
"606","Azerbaijan","AZE",1957,593.2492,9,"Azerbaijan"
"607","Azerbaijan","AZE",1958,642.63324,9,"Azerbaijan"
"608","Azerbaijan","AZE",1959,593.16003,9,"Azerbaijan"
"609","Azerbaijan","AZE",1960,554.8639,9,"Azerbaijan"
"610","Azerbaijan","AZE",1961,540.1652,9,"Azerbaijan"
"611","Azerbaijan","AZE",1962,617.1224,9,"Azerbaijan"
"612","Azerbaijan","AZE",1963,939.80084,9,"Azerbaijan"
"613","Azerbaijan","AZE",1964,595.9524,9,"Azerbaijan"
"614","Azerbaijan","AZE",1965,680.5055,9,"Azerbaijan"
"615","Azerbaijan","AZE",1966,661.20123,9,"Azerbaijan"
"616","Azerbaijan","AZE",1967,684.62805,9,"Azerbaijan"
"617","Azerbaijan","AZE",1968,603.3242,9,"Azerbaijan"
"618","Azerbaijan","AZE",1969,787.8097,9,"Azerbaijan"
"619","Azerbaijan","AZE",1970,537.35266,9,"Azerbaijan"
"620","Azerbaijan","AZE",1971,478.99826,9,"Azerbaijan"
"621","Azerbaijan","AZE",1972,709.02313,9,"Azerbaijan"
"622","Azerbaijan","AZE",1973,690.0659,9,"Azerbaijan"
"623","Azerbaijan","AZE",1974,630.43317,9,"Azerbaijan"
"624","Azerbaijan","AZE",1975,581.6912,9,"Azerbaijan"
"625","Azerbaijan","AZE",1976,612.9602,9,"Azerbaijan"
"626","Azerbaijan","AZE",1977,640.34784,9,"Azerbaijan"
"627","Azerbaijan","AZE",1978,676.1521,9,"Azerbaijan"
"628","Azerbaijan","AZE",1979,623.72614,9,"Azerbaijan"
"629","Azerbaijan","AZE",1980,691.917,9,"Azerbaijan"
"630","Azerbaijan","AZE",1981,779.9856,9,"Azerbaijan"
"631","Azerbaijan","AZE",1982,818.9574,9,"Azerbaijan"
"632","Azerbaijan","AZE",1983,607.8615,9,"Azerbaijan"
"633","Azerbaijan","AZE",1984,652.05756,9,"Azerbaijan"
"634","Azerbaijan","AZE",1985,561.41315,9,"Azerbaijan"
"635","Azerbaijan","AZE",1986,568.3824,9,"Azerbaijan"
"636","Azerbaijan","AZE",1987,659.7355,9,"Azerbaijan"
"637","Azerbaijan","AZE",1988,752.7415,9,"Azerbaijan"
"638","Azerbaijan","AZE",1989,511.62274,9,"Azerbaijan"
"639","Azerbaijan","AZE",1990,628.24,9,"Azerbaijan"
"640","Azerbaijan","AZE",1991,619.44116,9,"Azerbaijan"
"641","Azerbaijan","AZE",1992,669.1452,9,"Azerbaijan"
"642","Azerbaijan","AZE",1993,665.6708,9,"Azerbaijan"
"643","Azerbaijan","AZE",1994,713.60077,9,"Azerbaijan"
"644","Azerbaijan","AZE",1995,551.8773,9,"Azerbaijan"
"645","Azerbaijan","AZE",1996,520.6678,9,"Azerbaijan"
"646","Azerbaijan","AZE",1997,670.9536,9,"Azerbaijan"
"647","Azerbaijan","AZE",1998,543.8616,9,"Azerbaijan"
"648","Azerbaijan","AZE",1999,565.242,9,"Azerbaijan"
"649","Azerbaijan","AZE",2000,601.65314,9,"Azerbaijan"
"650","Azerbaijan","AZE",2001,579.71173,9,"Azerbaijan"
"651","Azerbaijan","AZE",2002,671.1995,9,"Azerbaijan"
"652","Azerbaijan","AZE",2003,685.8859,9,"Azerbaijan"
"653","Azerbaijan","AZE",2004,644.62537,9,"Azerbaijan"
"654","Azerbaijan","AZE",2005,581.5598,9,"Azerbaijan"
"655","Azerbaijan","AZE",2006,563.2766,9,"Azerbaijan"
"656","Azerbaijan","AZE",2007,617.56366,9,"Azerbaijan"
"657","Azerbaijan","AZE",2008,606.53754,9,"Azerbaijan"
"658","Azerbaijan","AZE",2009,670.2465,9,"Azerbaijan"
"659","Azerbaijan","AZE",2010,636.5256,9,"Azerbaijan"
"660","Azerbaijan","AZE",2011,726.7818,9,"Azerbaijan"
"661","Azerbaijan","AZE",2012,625.0131,9,"Azerbaijan"
"662","Azerbaijan","AZE",2013,621.8566,9,"Azerbaijan"
"663","Azerbaijan","AZE",2014,505.58636,9,"Azerbaijan"
"664","Azerbaijan","AZE",2015,622.1535,9,"Azerbaijan"
"665","Azerbaijan","AZE",2016,733.25146,9,"Azerbaijan"
"666","Azerbaijan","AZE",2017,515.21295,9,"Azerbaijan"
"667","Azerbaijan","AZE",2018,588.89124,9,"Azerbaijan"
"668","Azerbaijan","AZE",2019,521.47156,9,"Azerbaijan"
"669","Azerbaijan","AZE",2020,541.14136,9,"Azerbaijan"
"670","Azerbaijan","AZE",2021,461.43893,9,"Azerbaijan"
"671","Azerbaijan","AZE",2022,472.89117,9,"Azerbaijan"
"672","Azerbaijan","AZE",2023,596.3102,9,"Azerbaijan"
"673","Bahamas","BHS",1940,882.58673,16,"Bahamas"
"674","Bahamas","BHS",1941,917.3308,16,"Bahamas"
"675","Bahamas","BHS",1942,927.74915,16,"Bahamas"
"676","Bahamas","BHS",1943,904.15704,16,"Bahamas"
"677","Bahamas","BHS",1944,693.9162,16,"Bahamas"
"678","Bahamas","BHS",1945,914.79065,16,"Bahamas"
"679","Bahamas","BHS",1946,855.4402,16,"Bahamas"
"680","Bahamas","BHS",1947,1384.5577,16,"Bahamas"
"681","Bahamas","BHS",1948,1018.3161,16,"Bahamas"
"682","Bahamas","BHS",1949,830.6968,16,"Bahamas"
"683","Bahamas","BHS",1950,846.22363,16,"Bahamas"
"684","Bahamas","BHS",1951,834.44574,16,"Bahamas"
"685","Bahamas","BHS",1952,865.4428,16,"Bahamas"
"686","Bahamas","BHS",1953,895.13934,16,"Bahamas"
"687","Bahamas","BHS",1954,997.54755,16,"Bahamas"
"688","Bahamas","BHS",1955,803.13837,16,"Bahamas"
"689","Bahamas","BHS",1956,603.706,16,"Bahamas"
"690","Bahamas","BHS",1957,872.98376,16,"Bahamas"
"691","Bahamas","BHS",1958,946.4779,16,"Bahamas"
"692","Bahamas","BHS",1959,628.91046,16,"Bahamas"
"693","Bahamas","BHS",1960,1257.9684,16,"Bahamas"
"694","Bahamas","BHS",1961,932.8142,16,"Bahamas"
"695","Bahamas","BHS",1962,748.3261,16,"Bahamas"
"696","Bahamas","BHS",1963,1039.6274,16,"Bahamas"
"697","Bahamas","BHS",1964,991.31506,16,"Bahamas"
"698","Bahamas","BHS",1965,853.11365,16,"Bahamas"
"699","Bahamas","BHS",1966,1302.8309,16,"Bahamas"
"700","Bahamas","BHS",1967,717.7985,16,"Bahamas"
"701","Bahamas","BHS",1968,1123.6448,16,"Bahamas"
"702","Bahamas","BHS",1969,1172.8375,16,"Bahamas"
"703","Bahamas","BHS",1970,753.96423,16,"Bahamas"
"704","Bahamas","BHS",1971,774.56604,16,"Bahamas"
"705","Bahamas","BHS",1972,1043.2737,16,"Bahamas"
"706","Bahamas","BHS",1973,1059.2368,16,"Bahamas"
"707","Bahamas","BHS",1974,747.8263,16,"Bahamas"
"708","Bahamas","BHS",1975,747.3696,16,"Bahamas"
"709","Bahamas","BHS",1976,1026.2098,16,"Bahamas"
"710","Bahamas","BHS",1977,1012.862,16,"Bahamas"
"711","Bahamas","BHS",1978,1020.90894,16,"Bahamas"
"712","Bahamas","BHS",1979,1033.663,16,"Bahamas"
"713","Bahamas","BHS",1980,985.7655,16,"Bahamas"
"714","Bahamas","BHS",1981,795.0664,16,"Bahamas"
"715","Bahamas","BHS",1982,764.16583,16,"Bahamas"
"716","Bahamas","BHS",1983,1212.2975,16,"Bahamas"
"717","Bahamas","BHS",1984,888.20184,16,"Bahamas"
"718","Bahamas","BHS",1985,900.3286,16,"Bahamas"
"719","Bahamas","BHS",1986,763.5574,16,"Bahamas"
"720","Bahamas","BHS",1987,1088.6399,16,"Bahamas"
"721","Bahamas","BHS",1988,1050.2626,16,"Bahamas"
"722","Bahamas","BHS",1989,719.29236,16,"Bahamas"
"723","Bahamas","BHS",1990,830.979,16,"Bahamas"
"724","Bahamas","BHS",1991,922.53253,16,"Bahamas"
"725","Bahamas","BHS",1992,864.8684,16,"Bahamas"
"726","Bahamas","BHS",1993,920.9031,16,"Bahamas"
"727","Bahamas","BHS",1994,1107.0745,16,"Bahamas"
"728","Bahamas","BHS",1995,974.3249,16,"Bahamas"
"729","Bahamas","BHS",1996,980.3263,16,"Bahamas"
"730","Bahamas","BHS",1997,970.2392,16,"Bahamas"
"731","Bahamas","BHS",1998,764.3457,16,"Bahamas"
"732","Bahamas","BHS",1999,955.45435,16,"Bahamas"
"733","Bahamas","BHS",2000,681.2759,16,"Bahamas"
"734","Bahamas","BHS",2001,911.073,16,"Bahamas"
"735","Bahamas","BHS",2002,776.92017,16,"Bahamas"
"736","Bahamas","BHS",2003,847.98584,16,"Bahamas"
"737","Bahamas","BHS",2004,609.6568,16,"Bahamas"
"738","Bahamas","BHS",2005,982.42944,16,"Bahamas"
"739","Bahamas","BHS",2006,990.55005,16,"Bahamas"
"740","Bahamas","BHS",2007,1226.0298,16,"Bahamas"
"741","Bahamas","BHS",2008,798.08795,16,"Bahamas"
"742","Bahamas","BHS",2009,791.0569,16,"Bahamas"
"743","Bahamas","BHS",2010,970.85565,16,"Bahamas"
"744","Bahamas","BHS",2011,885.2278,16,"Bahamas"
"745","Bahamas","BHS",2012,1132.6597,16,"Bahamas"
"746","Bahamas","BHS",2013,877.1802,16,"Bahamas"
"747","Bahamas","BHS",2014,843.364,16,"Bahamas"
"748","Bahamas","BHS",2015,848.0867,16,"Bahamas"
"749","Bahamas","BHS",2016,881.17694,16,"Bahamas"
"750","Bahamas","BHS",2017,989.24023,16,"Bahamas"
"751","Bahamas","BHS",2018,936.10516,16,"Bahamas"
"752","Bahamas","BHS",2019,997.27264,16,"Bahamas"
"753","Bahamas","BHS",2020,1097.4209,16,"Bahamas"
"754","Bahamas","BHS",2021,623.9219,16,"Bahamas"
"755","Bahamas","BHS",2022,866.0635,16,"Bahamas"
"756","Bahamas","BHS",2023,1055.8341,16,"Bahamas"
"757","Bangladesh","BGD",1940,1861.5837,14,"Bangladesh"
"758","Bangladesh","BGD",1941,2345.8247,14,"Bangladesh"
"759","Bangladesh","BGD",1942,2161.6138,14,"Bangladesh"
"760","Bangladesh","BGD",1943,1671.3441,14,"Bangladesh"
"761","Bangladesh","BGD",1944,1712.8971,14,"Bangladesh"
"762","Bangladesh","BGD",1945,1933.7056,14,"Bangladesh"
"763","Bangladesh","BGD",1946,2010.9259,14,"Bangladesh"
"764","Bangladesh","BGD",1947,2022.6991,14,"Bangladesh"
"765","Bangladesh","BGD",1948,2454.2869,14,"Bangladesh"
"766","Bangladesh","BGD",1949,3033.1138,14,"Bangladesh"
"767","Bangladesh","BGD",1950,2654.306,14,"Bangladesh"
"768","Bangladesh","BGD",1951,2649.8,14,"Bangladesh"
"769","Bangladesh","BGD",1952,2421.692,14,"Bangladesh"
"770","Bangladesh","BGD",1953,2941.413,14,"Bangladesh"
"771","Bangladesh","BGD",1954,2209.6345,14,"Bangladesh"
"772","Bangladesh","BGD",1955,2079.726,14,"Bangladesh"
"773","Bangladesh","BGD",1956,2384.1008,14,"Bangladesh"
"774","Bangladesh","BGD",1957,1715.4045,14,"Bangladesh"
"775","Bangladesh","BGD",1958,2377.1018,14,"Bangladesh"
"776","Bangladesh","BGD",1959,2671.8352,14,"Bangladesh"
"777","Bangladesh","BGD",1960,2252.0662,14,"Bangladesh"
"778","Bangladesh","BGD",1961,2000.9572,14,"Bangladesh"
"779","Bangladesh","BGD",1962,2023.4094,14,"Bangladesh"
"780","Bangladesh","BGD",1963,2597.1284,14,"Bangladesh"
"781","Bangladesh","BGD",1964,2445.4873,14,"Bangladesh"
"782","Bangladesh","BGD",1965,2688.7869,14,"Bangladesh"
"783","Bangladesh","BGD",1966,2317.2976,14,"Bangladesh"
"784","Bangladesh","BGD",1967,2358.903,14,"Bangladesh"
"785","Bangladesh","BGD",1968,2489.1338,14,"Bangladesh"
"786","Bangladesh","BGD",1969,2080.581,14,"Bangladesh"
"787","Bangladesh","BGD",1970,2365.5073,14,"Bangladesh"
"788","Bangladesh","BGD",1971,2723.7732,14,"Bangladesh"
"789","Bangladesh","BGD",1972,1849.4501,14,"Bangladesh"
"790","Bangladesh","BGD",1973,2660.1257,14,"Bangladesh"
"791","Bangladesh","BGD",1974,2604.2854,14,"Bangladesh"
"792","Bangladesh","BGD",1975,2126.0427,14,"Bangladesh"
"793","Bangladesh","BGD",1976,2223.4944,14,"Bangladesh"
"794","Bangladesh","BGD",1977,2113.0957,14,"Bangladesh"
"795","Bangladesh","BGD",1978,1908.7262,14,"Bangladesh"
"796","Bangladesh","BGD",1979,1893.039,14,"Bangladesh"
"797","Bangladesh","BGD",1980,1986.8289,14,"Bangladesh"
"798","Bangladesh","BGD",1981,1906.6934,14,"Bangladesh"
"799","Bangladesh","BGD",1982,1640.8962,14,"Bangladesh"
"800","Bangladesh","BGD",1983,2644.5444,14,"Bangladesh"
"801","Bangladesh","BGD",1984,2247.1401,14,"Bangladesh"
"802","Bangladesh","BGD",1985,1862.4915,14,"Bangladesh"
"803","Bangladesh","BGD",1986,2254.3965,14,"Bangladesh"
"804","Bangladesh","BGD",1987,1934.8162,14,"Bangladesh"
"805","Bangladesh","BGD",1988,2452.2444,14,"Bangladesh"
"806","Bangladesh","BGD",1989,2092.2842,14,"Bangladesh"
"807","Bangladesh","BGD",1990,2546.9539,14,"Bangladesh"
"808","Bangladesh","BGD",1991,2612.5474,14,"Bangladesh"
"809","Bangladesh","BGD",1992,1846.5449,14,"Bangladesh"
"810","Bangladesh","BGD",1993,2941.3948,14,"Bangladesh"
"811","Bangladesh","BGD",1994,2005.1782,14,"Bangladesh"
"812","Bangladesh","BGD",1995,2353.1633,14,"Bangladesh"
"813","Bangladesh","BGD",1996,2336.5667,14,"Bangladesh"
"814","Bangladesh","BGD",1997,2300.5945,14,"Bangladesh"
"815","Bangladesh","BGD",1998,2504.117,14,"Bangladesh"
"816","Bangladesh","BGD",1999,2145.7375,14,"Bangladesh"
"817","Bangladesh","BGD",2000,2380.9724,14,"Bangladesh"
"818","Bangladesh","BGD",2001,2287.9595,14,"Bangladesh"
"819","Bangladesh","BGD",2002,2529.2979,14,"Bangladesh"
"820","Bangladesh","BGD",2003,2140.1438,14,"Bangladesh"
"821","Bangladesh","BGD",2004,2598.2327,14,"Bangladesh"
"822","Bangladesh","BGD",2005,2131.0464,14,"Bangladesh"
"823","Bangladesh","BGD",2006,1868.7489,14,"Bangladesh"
"824","Bangladesh","BGD",2007,2728.0747,14,"Bangladesh"
"825","Bangladesh","BGD",2008,2192.1677,14,"Bangladesh"
"826","Bangladesh","BGD",2009,2037.7048,14,"Bangladesh"
"827","Bangladesh","BGD",2010,2197.0115,14,"Bangladesh"
"828","Bangladesh","BGD",2011,2231.319,14,"Bangladesh"
"829","Bangladesh","BGD",2012,1927.4872,14,"Bangladesh"
"830","Bangladesh","BGD",2013,1971.6606,14,"Bangladesh"
"831","Bangladesh","BGD",2014,1704.6545,14,"Bangladesh"
"832","Bangladesh","BGD",2015,2464.1143,14,"Bangladesh"
"833","Bangladesh","BGD",2016,2254.4224,14,"Bangladesh"
"834","Bangladesh","BGD",2017,2636.0166,14,"Bangladesh"
"835","Bangladesh","BGD",2018,1886.6484,14,"Bangladesh"
"836","Bangladesh","BGD",2019,1995.7064,14,"Bangladesh"
"837","Bangladesh","BGD",2020,2204.7136,14,"Bangladesh"
"838","Bangladesh","BGD",2021,1985.977,14,"Bangladesh"
"839","Bangladesh","BGD",2022,1725.2819,14,"Bangladesh"
"840","Bangladesh","BGD",2023,1943.0604,14,"Bangladesh"
"841","Belarus","BLR",1940,639.97107,19,"Belarus"
"842","Belarus","BLR",1941,644.85443,19,"Belarus"
"843","Belarus","BLR",1942,457.4194,19,"Belarus"
"844","Belarus","BLR",1943,654.8109,19,"Belarus"
"845","Belarus","BLR",1944,564.4072,19,"Belarus"
"846","Belarus","BLR",1945,678.8497,19,"Belarus"
"847","Belarus","BLR",1946,545.3027,19,"Belarus"
"848","Belarus","BLR",1947,731.4319,19,"Belarus"
"849","Belarus","BLR",1948,678.033,19,"Belarus"
"850","Belarus","BLR",1949,664.8616,19,"Belarus"
"851","Belarus","BLR",1950,643.8829,19,"Belarus"
"852","Belarus","BLR",1951,550.2649,19,"Belarus"
"853","Belarus","BLR",1952,728.8417,19,"Belarus"
"854","Belarus","BLR",1953,538.9295,19,"Belarus"
"855","Belarus","BLR",1954,677.68555,19,"Belarus"
"856","Belarus","BLR",1955,627.45734,19,"Belarus"
"857","Belarus","BLR",1956,721.198,19,"Belarus"
"858","Belarus","BLR",1957,738.6375,19,"Belarus"
"859","Belarus","BLR",1958,809.8609,19,"Belarus"
"860","Belarus","BLR",1959,542.2575,19,"Belarus"
"861","Belarus","BLR",1960,726.56213,19,"Belarus"
"862","Belarus","BLR",1961,636.2223,19,"Belarus"
"863","Belarus","BLR",1962,870.94,19,"Belarus"
"864","Belarus","BLR",1963,607.66797,19,"Belarus"
"865","Belarus","BLR",1964,711.12976,19,"Belarus"
"866","Belarus","BLR",1965,748.0301,19,"Belarus"
"867","Belarus","BLR",1966,757.70337,19,"Belarus"
"868","Belarus","BLR",1967,761.873,19,"Belarus"
"869","Belarus","BLR",1968,747.6833,19,"Belarus"
"870","Belarus","BLR",1969,735.85364,19,"Belarus"
"871","Belarus","BLR",1970,891.2411,19,"Belarus"
"872","Belarus","BLR",1971,762.3303,19,"Belarus"
"873","Belarus","BLR",1972,784.9112,19,"Belarus"
"874","Belarus","BLR",1973,766.72546,19,"Belarus"
"875","Belarus","BLR",1974,826.05676,19,"Belarus"
"876","Belarus","BLR",1975,661.57874,19,"Belarus"
"877","Belarus","BLR",1976,668.30865,19,"Belarus"
"878","Belarus","BLR",1977,822.8509,19,"Belarus"
